companyid,companyname,n_sentences,mean_p_positive,mean_p_negative,mean_p_neutral,mean_sentiment,std_sentiment,pct_negative,pct_neutral,pct_positive,ratio_strong_negative,ratio_strong_positive
419283817,"DigitalOcean Holdings, Inc.",323,0.42788650998816863,0.06852648528754111,0.5035870036069915,0.3593600247006275,0.448391002039572,0.05263157894736842,0.5479876160990712,0.3993808049535604,0.05263157894736842,0.39628482972136225
420347413,"CrowdStrike Holdings, Inc.",354,0.44769795725679834,0.09578784173065112,0.45651420114277785,0.3519101155261472,0.49332180655428803,0.08192090395480225,0.4548022598870056,0.4632768361581921,0.07344632768361582,0.4463276836158192
422612625,"OneStream, Inc.",278,0.41168738975651936,0.04019092321362373,0.5481216871420846,0.37149646654289564,0.37070570634753597,0.01079136690647482,0.5755395683453237,0.4136690647482014,0.01079136690647482,0.4028776978417266
424226705,"Aurora Innovation, Inc.",226,0.34829659292688675,0.07151766105522031,0.5801857478207851,0.27677893187166647,0.4282109048889186,0.048672566371681415,0.6150442477876106,0.336283185840708,0.04424778761061947,0.336283185840708
425007667,Upwork Inc.,228,0.4984158304430087,0.09188171057847508,0.40970245619680273,0.4065341198645336,0.5180793858023863,0.07456140350877193,0.39035087719298245,0.5350877192982456,0.07456140350877193,0.5307017543859649
428786517,"Rackspace Technology, Inc.",168,0.501705937381346,0.0849370428061645,0.4133570211817555,0.41676889457518146,0.5126272074246446,0.08333333333333333,0.4166666666666667,0.5,0.07738095238095238,0.5
429150870,"Penguin Solutions, Inc.",249,0.43259002272054614,0.10707872089028478,0.4603312550838214,0.32551130183026133,0.5180529507339792,0.08433734939759036,0.4859437751004016,0.42971887550200805,0.08032128514056225,0.42570281124497994
431096194,HUYA Inc.,161,0.5000145815555816,0.14595806758029398,0.354027351474401,0.35405651397528765,0.585115174179459,0.13664596273291926,0.34782608695652173,0.515527950310559,0.13664596273291926,0.5031055900621118
531207172,"IonQ, Inc.",195,0.3837855519488072,0.065807008332549,0.5504074386010568,0.31797854361625816,0.451375332368701,0.05128205128205128,0.5743589743589743,0.37435897435897436,0.046153846153846156,0.37435897435897436
542359809,Tuya Inc.,230,0.41720483152033844,0.04369500135881421,0.5391001697953628,0.3735098301615242,0.4067643111723297,0.017391304347826087,0.5608695652173913,0.4217391304347826,0.017391304347826087,0.41304347826086957
543630982,Jamf Holding Corp.,237,0.438678691026122,0.09092904809461552,0.4703922590893155,0.34774964293150645,0.49756136418951014,0.08016877637130802,0.46835443037974683,0.45147679324894513,0.0759493670886076,0.4388185654008439
547797906,PagSeguro Digital Ltd.,286,0.41466754900252484,0.057615803084108276,0.5277166483025034,0.3570517459184166,0.4475501559187077,0.027972027972027972,0.5699300699300699,0.4020979020979021,0.027972027972027972,0.4020979020979021
551557511,"OneConnect Financial Technology Co., Ltd.",140,0.4460344033249255,0.1453355207606884,0.4086300761571952,0.3006988825642371,0.5732023676162774,0.15,0.38571428571428573,0.4642857142857143,0.15,0.45714285714285713
558103995,"Red Cat Holdings, Inc.",415,0.19136798782386336,0.06817602807745697,0.7404559850647866,0.12319195974640638,0.298681325329237,0.04096385542168675,0.8337349397590361,0.12530120481927712,0.04096385542168675,0.12289156626506025
558258765,"Astera Labs, Inc.",318,0.3709307598014532,0.039018796339525645,0.5900504441592116,0.33191196346192753,0.39318320440282134,0.012578616352201259,0.6289308176100629,0.3584905660377358,0.012578616352201259,0.3584905660377358
560353894,Full Truck Alliance Co. Ltd.,182,0.6588156202623805,0.07677152673560349,0.2644128558522725,0.582044093526777,0.5001385377086242,0.07142857142857142,0.24725274725274726,0.6813186813186813,0.07142857142857142,0.6758241758241759
572584066,Opera Limited,219,0.4473612383901052,0.05916778771121684,0.4934709767755716,0.3881934506788884,0.4495521135846368,0.045662100456621,0.5296803652968036,0.4246575342465753,0.0410958904109589,0.4246575342465753
576807508,"GoodRx Holdings, Inc.",316,0.36478751019686695,0.09461518902997663,0.5405973013979678,0.27017232116689033,0.4661662878026347,0.07911392405063292,0.5791139240506329,0.34177215189873417,0.0759493670886076,0.34177215189873417
579312452,Vertiv Holdings Co,409,0.37057760488560704,0.051957979806286705,0.5774644139088454,0.3186196250793203,0.41960103852667757,0.02444987775061125,0.6210268948655256,0.3545232273838631,0.02444987775061125,0.3471882640586797
583985474,"Revolve Group, Inc.",405,0.5108766694495708,0.10175824148212502,0.38736508739997205,0.40911842796744574,0.5169573978358003,0.08395061728395062,0.38765432098765434,0.528395061728395,0.07654320987654321,0.528395061728395
584499446,StoneCo Ltd.,352,0.3952141401611946,0.09391328613723586,0.5108725709433202,0.30130085402395873,0.4813422639494038,0.07670454545454546,0.5454545454545454,0.3778409090909091,0.07102272727272728,0.375
598954721,Arqit Quantum Inc.,193,0.3348216788524791,0.113069613333888,0.5521087018927376,0.22175206551859106,0.46982323693848727,0.10362694300518134,0.6113989637305699,0.2849740932642487,0.09844559585492228,0.27461139896373055
606126025,Jumia Technologies AG,211,0.49332286582120927,0.14012961370773366,0.36654752386530853,0.35319325211347563,0.5843137072223478,0.12796208530805686,0.36018957345971564,0.5118483412322274,0.12796208530805686,0.4976303317535545
607620390,Crown Electrokinetics Corp.,98,0.4938875112530528,0.08581250224604595,0.4202999926305243,0.4080750090070069,0.5027002042957033,0.07142857142857142,0.42857142857142855,0.5,0.07142857142857142,0.5
608737847,Rumble Inc.,732,0.19596063320860876,0.1295358035618012,0.6745035642824171,0.0664248296468076,0.39232697297000363,0.10245901639344263,0.7527322404371585,0.1448087431693989,0.10109289617486339,0.1407103825136612
609634860,So-Young International Inc.,150,0.6087246474095931,0.12555031776428222,0.26572503908847767,0.4831743296453108,0.5949815874148732,0.11333333333333333,0.24666666666666667,0.64,0.11333333333333333,0.6333333333333333
611310492,DouYu International Holdings Limited,221,0.5098773643323874,0.16676177106359424,0.3233608624505983,0.3431155932687931,0.6306043681095527,0.167420814479638,0.2895927601809955,0.5429864253393665,0.1583710407239819,0.5429864253393665
628406634,"Dynatrace, Inc.",369,0.39420146609941714,0.08597215015547184,0.5198263847306976,0.3082293159439453,0.46856932383043076,0.06233062330623306,0.5636856368563685,0.37398373983739835,0.06233062330623306,0.3712737127371274
633790627,Docebo Inc.,210,0.3544765502436175,0.03412485397864311,0.6113985989686279,0.3203516962649744,0.3670218143744782,0.014285714285714285,0.680952380952381,0.3047619047619048,0.014285714285714285,0.3047619047619048
634127183,Cerence Inc.,318,0.2879793171466287,0.1226385866581761,0.5893820959682219,0.1653407304884526,0.4677779356923109,0.09433962264150944,0.6698113207547169,0.2358490566037736,0.0880503144654088,0.23270440251572327
643468691,VTEX,200,0.5653377614915371,0.06193651124369353,0.372725721700117,0.5034012502478435,0.4631012200290893,0.055,0.35,0.595,0.05,0.59
654692030,IAC Inc.,297,0.3365170169019639,0.09194542503969035,0.571537555882124,0.24457159186227354,0.44268461983808755,0.07744107744107744,0.6060606060606061,0.3164983164983165,0.06734006734006734,0.30976430976430974
656458081,ZoomInfo Technologies Inc.,255,0.4443016612208357,0.09316979923705553,0.4625285441348074,0.35113186198378016,0.4904381373075534,0.0784313725490196,0.47058823529411764,0.45098039215686275,0.07058823529411765,0.45098039215686275
662522214,Credo Technology Group Holding Ltd,279,0.4109884299117551,0.06265919920103791,0.5263523727314927,0.3483292307107172,0.4397435556814308,0.04659498207885305,0.5591397849462365,0.3942652329749104,0.04659498207885305,0.3942652329749104
671730212,EverCommerce Inc.,244,0.3661255794424625,0.05250827984533227,0.5813661391052921,0.3136172995971302,0.3977281140489515,0.03278688524590164,0.610655737704918,0.35655737704918034,0.03278688524590164,0.3483606557377049
674822063,"FTC Solar, Inc.",190,0.39086157119293746,0.10770053078273409,0.5014379015780593,0.28316104041020335,0.49668283760970033,0.09473684210526316,0.5157894736842106,0.3894736842105263,0.09473684210526316,0.37894736842105264
676858391,"Commerce.com, Inc.",387,0.3902334235488252,0.06317046784268793,0.5465961079851986,0.32706295570613725,0.4195375643649523,0.041343669250646,0.5813953488372093,0.3772609819121447,0.03617571059431524,0.3695090439276486
687547766,Yalla Group Limited,151,0.5124453964846715,0.0423392196777986,0.445215379449212,0.47010617680687283,0.44199303245118754,0.033112582781456956,0.44370860927152317,0.5231788079470199,0.033112582781456956,0.5165562913907285
689699538,Cognyte Software Ltd.,269,0.4980350561253034,0.06308977629774731,0.4388751709127459,0.4349452798275561,0.4617283862081921,0.040892193308550186,0.45353159851301117,0.5055762081784386,0.03717472118959108,0.5018587360594795
690315901,CXApp Inc.,365,0.3256579875869498,0.06041050999718782,0.613931501998681,0.26524747758976197,0.41105112427311946,0.043835616438356165,0.6712328767123288,0.28493150684931506,0.043835616438356165,0.28493150684931506
691274020,"Kyndryl Holdings, Inc.",289,0.48923436556797745,0.05015438808302256,0.4606112424948069,0.43907997748495486,0.4288314029563561,0.03460207612456748,0.4740484429065744,0.4913494809688581,0.031141868512110725,0.48788927335640137
691277895,Motorsport Games Inc.,74,0.3908059855016905,0.1460762972553336,0.46311771332261126,0.24472968824635688,0.5229949451124083,0.16216216216216217,0.4864864864864865,0.35135135135135137,0.16216216216216217,0.33783783783783783
699650200,LuxExperience B.V.,250,0.5440233742035926,0.0860946275871247,0.36988200349360706,0.4579287466164678,0.5012228420082836,0.068,0.388,0.544,0.06,0.528
704377650,"Coupang, Inc.",179,0.4858932335959883,0.12857608769255477,0.38553067286857845,0.3573171459034335,0.5583640253602069,0.11731843575418995,0.3687150837988827,0.5139664804469274,0.11173184357541899,0.5083798882681564
706105256,"Semrush Holdings, Inc.",234,0.38920574049011636,0.061870385283747546,0.5489238733346136,0.3273353552063688,0.4422593259700201,0.029914529914529916,0.594017094017094,0.37606837606837606,0.029914529914529916,0.37606837606837606
706899929,Global-E Online Ltd.,290,0.42385672312551015,0.08247232172509719,0.493670951562195,0.341384401400413,0.4811381419267042,0.06206896551724138,0.5137931034482759,0.4241379310344828,0.06206896551724138,0.4241379310344828
707993341,"DoubleVerify Holdings, Inc.",373,0.4197098569964476,0.05836064496199943,0.5219294943574606,0.36134921203444814,0.43867064597882516,0.03753351206434316,0.5522788203753352,0.4101876675603217,0.03485254691689008,0.4075067024128686
708778565,"SkyWater Technology, Inc.",170,0.46890829731984174,0.11340552343548659,0.41768617971307215,0.35550277388435514,0.5292498800795966,0.10588235294117647,0.4176470588235294,0.4764705882352941,0.09411764705882353,0.4764705882352941
709612693,"N-able, Inc.",279,0.4005933047596058,0.12488050906882224,0.4745261882929178,0.27571279569078355,0.5365672290203031,0.12186379928315412,0.4910394265232975,0.3870967741935484,0.11827956989247312,0.3870967741935484
712701220,Zeta Global Holdings Corp.,393,0.4113243131640038,0.0573066357895258,0.5313690524007982,0.354017677374478,0.42413984709143526,0.03307888040712468,0.5750636132315522,0.39185750636132316,0.03307888040712468,0.38676844783715014
1678014439,"Consensus Cloud Solutions, Inc.",173,0.40185870185515954,0.1751214074498484,0.4230198891930325,0.22673729440531118,0.5997267311568796,0.15028901734104047,0.43352601156069365,0.4161849710982659,0.15028901734104047,0.41040462427745666
1678202500,Definitive Healthcare Corp.,269,0.3764662663781233,0.18940476128367575,0.43412896871677564,0.18706150509444755,0.6024047726856977,0.17472118959107807,0.4423791821561338,0.3828996282527881,0.16728624535315986,0.379182156133829
1679676647,"Clearwater Analytics Holdings, Inc.",453,0.35554062499239153,0.059605646921654806,0.5848537276829974,0.2959349780707367,0.4071265328891379,0.03532008830022075,0.6467991169977925,0.31788079470198677,0.03090507726269316,0.31125827814569534
1792633815,"Silvaco Group, Inc.",231,0.3579236209610259,0.139494679791619,0.5025817018558646,0.21842894116940695,0.5302073333739692,0.12121212121212122,0.5281385281385281,0.35064935064935066,0.11688311688311688,0.3463203463203463
1798497922,Xperi Inc.,195,0.4064067294821143,0.12769884035134546,0.465894428277627,0.2787078891307689,0.5453623622434571,0.1076923076923077,0.48205128205128206,0.41025641025641024,0.10256410256410256,0.40512820512820513
1801104960,NCR Atleos Corporation,303,0.5028649051366343,0.07354620662779107,0.423588887576272,0.42931869850884324,0.48312477863189557,0.0594059405940594,0.43234323432343236,0.5082508250825083,0.052805280528052806,0.504950495049505
1802801041,Mobileye Global Inc.,268,0.3448514771672077,0.1378282194873735,0.5173203032880799,0.20702325767983418,0.5108681746605771,0.11940298507462686,0.5447761194029851,0.3358208955223881,0.11940298507462686,0.3283582089552239
1816580458,"Unusual Machines, Inc.",254,0.2724998172181915,0.10674384430483512,0.6207563388711355,0.1657559729133564,0.42099260697375623,0.08267716535433071,0.6771653543307087,0.24015748031496062,0.07874015748031496,0.2283464566929134
1859254185,Waystar Holding Corp.,346,0.44508298629399584,0.062164924220542685,0.49275208384100067,0.38291806207345314,0.4362588885607837,0.04335260115606936,0.523121387283237,0.43352601156069365,0.04335260115606936,0.43352601156069365
